path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\metal\Metal_708.jpg,metal,trash,0.673268,False
data\external_test_realwaste\metal\Metal_709.jpg,metal,trash,0.947,False
data\external_test_realwaste\metal\Metal_71.jpg,metal,trash,0.865413,False
data\external_test_realwaste\metal\Metal_710.jpg,metal,glass,0.80389,False
data\external_test_realwaste\metal\Metal_711.jpg,metal,trash,0.389447,True
data\external_test_realwaste\metal\Metal_714.jpg,metal,trash,0.803976,False
data\external_test_realwaste\metal\Metal_715.jpg,metal,trash,0.496021,True
data\external_test_realwaste\metal\Metal_717.jpg,metal,trash,0.660575,False
data\external_test_realwaste\metal\Metal_718.jpg,metal,trash,0.941746,False
data\external_test_realwaste\metal\Metal_720.jpg,metal,trash,0.716054,False
data\external_test_realwaste\metal\Metal_721.jpg,metal,trash,0.950022,False
data\external_test_realwaste\metal\Metal_723.jpg,metal,trash,0.802445,False
data\external_test_realwaste\metal\Metal_724.jpg,metal,cardboard,0.423705,True
data\external_test_realwaste\metal\Metal_726.jpg,metal,plastic,0.606577,False
data\external_test_realwaste\metal\Metal_727.jpg,metal,trash,0.814072,False
data\external_test_realwaste\metal\Metal_728.jpg,metal,cardboard,0.411072,True
data\external_test_realwaste\metal\Metal_729.jpg,metal,trash,0.717117,False
data\external_test_realwaste\metal\Metal_73.jpg,metal,trash,0.83917,False
data\external_test_realwaste\metal\Metal_731.jpg,metal,plastic,0.742797,False
data\external_test_realwaste\metal\Metal_732.jpg,metal,trash,0.495144,True
data\external_test_realwaste\metal\Metal_733.jpg,metal,plastic,0.704479,False
data\external_test_realwaste\metal\Metal_734.jpg,metal,trash,0.62209,False
data\external_test_realwaste\metal\Metal_736.jpg,metal,trash,0.425286,True
data\external_test_realwaste\metal\Metal_737.jpg,metal,trash,0.534365,True
data\external_test_realwaste\metal\Metal_74.jpg,metal,trash,0.538604,True
data\external_test_realwaste\metal\Metal_740.jpg,metal,trash,0.684524,False
data\external_test_realwaste\metal\Metal_741.jpg,metal,trash,0.633151,False
data\external_test_realwaste\metal\Metal_745.jpg,metal,trash,0.812165,False
data\external_test_realwaste\metal\Metal_746.jpg,metal,plastic,0.896506,False
data\external_test_realwaste\metal\Metal_747.jpg,metal,plastic,0.817059,False
data\external_test_realwaste\metal\Metal_748.jpg,metal,cardboard,0.477296,True
data\external_test_realwaste\metal\Metal_749.jpg,metal,trash,0.9434,False
data\external_test_realwaste\metal\Metal_751.jpg,metal,trash,0.822584,False
data\external_test_realwaste\metal\Metal_752.jpg,metal,trash,0.984561,False
data\external_test_realwaste\metal\Metal_753.jpg,metal,trash,0.887737,False
data\external_test_realwaste\metal\Metal_754.jpg,metal,trash,0.843923,False
data\external_test_realwaste\metal\Metal_755.jpg,metal,trash,0.839387,False
data\external_test_realwaste\metal\Metal_756.jpg,metal,trash,0.554093,True
data\external_test_realwaste\metal\Metal_757.jpg,metal,trash,0.483362,True
data\external_test_realwaste\metal\Metal_760.jpg,metal,cardboard,0.393507,True
data\external_test_realwaste\metal\Metal_761.jpg,metal,cardboard,0.499323,True
data\external_test_realwaste\metal\Metal_764.jpg,metal,trash,0.571525,True
data\external_test_realwaste\metal\Metal_768.jpg,metal,trash,0.328692,True
data\external_test_realwaste\metal\Metal_77.jpg,metal,trash,0.536636,True
data\external_test_realwaste\metal\Metal_770.jpg,metal,trash,0.399352,True
data\external_test_realwaste\metal\Metal_771.jpg,metal,cardboard,0.405006,True
data\external_test_realwaste\metal\Metal_778.jpg,metal,trash,0.61268,False
data\external_test_realwaste\metal\Metal_780.jpg,metal,trash,0.952752,False
data\external_test_realwaste\metal\Metal_783.jpg,metal,trash,0.626969,False
data\external_test_realwaste\metal\Metal_787.jpg,metal,plastic,0.499753,True
data\external_test_realwaste\metal\Metal_790.jpg,metal,trash,0.742094,False
data\external_test_realwaste\metal\Metal_8.jpg,metal,cardboard,0.476764,True
data\external_test_realwaste\metal\Metal_80.jpg,metal,trash,0.811959,False
data\external_test_realwaste\metal\Metal_82.jpg,metal,paper,0.660522,False
data\external_test_realwaste\metal\Metal_84.jpg,metal,trash,0.523885,True
data\external_test_realwaste\metal\Metal_89.jpg,metal,trash,0.966456,False
data\external_test_realwaste\metal\Metal_90.jpg,metal,trash,0.501194,True
data\external_test_realwaste\metal\Metal_91.jpg,metal,trash,0.832913,False
data\external_test_realwaste\metal\Metal_92.jpg,metal,trash,0.669356,False
data\external_test_realwaste\metal\Metal_95.jpg,metal,plastic,0.680345,False
data\external_test_realwaste\metal\Metal_99.jpg,metal,trash,0.82263,False
data\external_test_realwaste\paper\Paper_1.jpg,paper,cardboard,0.739898,False
data\external_test_realwaste\paper\Paper_102.jpg,paper,trash,0.796427,False
data\external_test_realwaste\paper\Paper_103.jpg,paper,trash,0.499115,True
data\external_test_realwaste\paper\Paper_107.jpg,paper,cardboard,0.445266,True
data\external_test_realwaste\paper\Paper_108.jpg,paper,trash,0.985366,False
data\external_test_realwaste\paper\Paper_109.jpg,paper,plastic,0.62444,False
data\external_test_realwaste\paper\Paper_11.jpg,paper,trash,0.945217,False
data\external_test_realwaste\paper\Paper_111.jpg,paper,trash,0.761751,False
data\external_test_realwaste\paper\Paper_112.jpg,paper,trash,0.842817,False
data\external_test_realwaste\paper\Paper_114.jpg,paper,trash,0.598988,True
data\external_test_realwaste\paper\Paper_120.jpg,paper,trash,0.932419,False
data\external_test_realwaste\paper\Paper_122.jpg,paper,cardboard,0.62939,False
data\external_test_realwaste\paper\Paper_123.jpg,paper,trash,0.894624,False
data\external_test_realwaste\paper\Paper_125.jpg,paper,trash,0.695904,False
data\external_test_realwaste\paper\Paper_126.jpg,paper,trash,0.958468,False
data\external_test_realwaste\paper\Paper_127.jpg,paper,trash,0.881128,False
data\external_test_realwaste\paper\Paper_128.jpg,paper,trash,0.996914,False
data\external_test_realwaste\paper\Paper_129.jpg,paper,trash,0.655673,False
data\external_test_realwaste\paper\Paper_130.jpg,paper,trash,0.769266,False
data\external_test_realwaste\paper\Paper_133.jpg,paper,trash,0.776018,False
data\external_test_realwaste\paper\Paper_136.jpg,paper,metal,0.385044,True
data\external_test_realwaste\paper\Paper_138.jpg,paper,trash,0.956922,False
data\external_test_realwaste\paper\Paper_139.jpg,paper,trash,0.749326,False
data\external_test_realwaste\paper\Paper_14.jpg,paper,trash,0.767076,False
data\external_test_realwaste\paper\Paper_140.jpg,paper,trash,0.548017,True
data\external_test_realwaste\paper\Paper_141.jpg,paper,trash,0.41167,True
data\external_test_realwaste\paper\Paper_143.jpg,paper,metal,0.792612,False
data\external_test_realwaste\paper\Paper_145.jpg,paper,trash,0.566639,True
data\external_test_realwaste\paper\Paper_147.jpg,paper,plastic,0.741188,False
data\external_test_realwaste\paper\Paper_150.jpg,paper,metal,0.556207,True
data\external_test_realwaste\paper\Paper_152.jpg,paper,plastic,0.866745,False
data\external_test_realwaste\paper\Paper_153.jpg,paper,trash,0.962521,False
data\external_test_realwaste\paper\Paper_154.jpg,paper,trash,0.997131,False
data\external_test_realwaste\paper\Paper_155.jpg,paper,trash,0.96344,False
data\external_test_realwaste\paper\Paper_156.jpg,paper,trash,0.394433,True
data\external_test_realwaste\paper\Paper_158.jpg,paper,trash,0.665467,False
data\external_test_realwaste\paper\Paper_159.jpg,paper,metal,0.462756,True
data\external_test_realwaste\paper\Paper_161.jpg,paper,trash,0.783522,False
data\external_test_realwaste\paper\Paper_162.jpg,paper,trash,0.70625,False
data\external_test_realwaste\paper\Paper_163.jpg,paper,metal,0.551863,True
data\external_test_realwaste\paper\Paper_165.jpg,paper,trash,0.954786,False
data\external_test_realwaste\paper\Paper_166.jpg,paper,trash,0.660084,False
data\external_test_realwaste\paper\Paper_167.jpg,paper,trash,0.979582,False
data\external_test_realwaste\paper\Paper_169.jpg,paper,trash,0.955333,False
data\external_test_realwaste\paper\Paper_17.jpg,paper,trash,0.699845,False
data\external_test_realwaste\paper\Paper_170.jpg,paper,trash,0.42425,True
data\external_test_realwaste\paper\Paper_171.jpg,paper,trash,0.677756,False
data\external_test_realwaste\paper\Paper_172.jpg,paper,trash,0.752621,False
data\external_test_realwaste\paper\Paper_174.jpg,paper,trash,0.510202,True
data\external_test_realwaste\paper\Paper_175.jpg,paper,trash,0.984764,False
data\external_test_realwaste\paper\Paper_178.jpg,paper,trash,0.534303,True
data\external_test_realwaste\paper\Paper_180.jpg,paper,trash,0.980274,False
data\external_test_realwaste\paper\Paper_181.jpg,paper,plastic,0.440706,True
data\external_test_realwaste\paper\Paper_183.jpg,paper,trash,0.945946,False
data\external_test_realwaste\paper\Paper_184.jpg,paper,plastic,0.701564,False
data\external_test_realwaste\paper\Paper_185.jpg,paper,trash,0.967793,False
data\external_test_realwaste\paper\Paper_187.jpg,paper,metal,0.687293,False
data\external_test_realwaste\paper\Paper_188.jpg,paper,trash,0.61574,False
data\external_test_realwaste\paper\Paper_189.jpg,paper,trash,0.499999,True
data\external_test_realwaste\paper\Paper_192.jpg,paper,metal,0.652263,False
data\external_test_realwaste\paper\Paper_193.jpg,paper,trash,0.944406,False
data\external_test_realwaste\paper\Paper_194.jpg,paper,trash,0.745137,False
data\external_test_realwaste\paper\Paper_195.jpg,paper,trash,0.774443,False
data\external_test_realwaste\paper\Paper_196.jpg,paper,trash,0.875807,False
data\external_test_realwaste\paper\Paper_197.jpg,paper,metal,0.558828,True
data\external_test_realwaste\paper\Paper_198.jpg,paper,metal,0.931132,False
data\external_test_realwaste\paper\Paper_199.jpg,paper,trash,0.859186,False
data\external_test_realwaste\paper\Paper_202.jpg,paper,trash,0.832372,False
data\external_test_realwaste\paper\Paper_203.jpg,paper,trash,0.940491,False
data\external_test_realwaste\paper\Paper_204.jpg,paper,trash,0.91501,False
data\external_test_realwaste\paper\Paper_205.jpg,paper,metal,0.909493,False
data\external_test_realwaste\paper\Paper_206.jpg,paper,trash,0.724309,False
data\external_test_realwaste\paper\Paper_208.jpg,paper,cardboard,0.673493,False
data\external_test_realwaste\paper\Paper_209.jpg,paper,trash,0.984385,False
data\external_test_realwaste\paper\Paper_210.jpg,paper,trash,0.503215,True
data\external_test_realwaste\paper\Paper_213.jpg,paper,trash,0.985145,False
data\external_test_realwaste\paper\Paper_214.jpg,paper,trash,0.334314,True
data\external_test_realwaste\paper\Paper_215.jpg,paper,trash,0.835433,False
data\external_test_realwaste\paper\Paper_218.jpg,paper,trash,0.958721,False
data\external_test_realwaste\paper\Paper_221.jpg,paper,trash,0.908047,False
data\external_test_realwaste\paper\Paper_222.jpg,paper,trash,0.650392,False
data\external_test_realwaste\paper\Paper_225.jpg,paper,trash,0.475,True
data\external_test_realwaste\paper\Paper_226.jpg,paper,cardboard,0.498025,True
data\external_test_realwaste\paper\Paper_229.jpg,paper,trash,0.501121,True
data\external_test_realwaste\paper\Paper_23.jpg,paper,trash,0.460212,True
data\external_test_realwaste\paper\Paper_230.jpg,paper,trash,0.856308,False
data\external_test_realwaste\paper\Paper_232.jpg,paper,trash,0.65009,False
data\external_test_realwaste\paper\Paper_234.jpg,paper,trash,0.69007,False
data\external_test_realwaste\paper\Paper_236.jpg,paper,trash,0.853837,False
data\external_test_realwaste\paper\Paper_238.jpg,paper,trash,0.771031,False
data\external_test_realwaste\paper\Paper_240.jpg,paper,metal,0.519137,True
data\external_test_realwaste\paper\Paper_242.jpg,paper,cardboard,0.722448,False
data\external_test_realwaste\paper\Paper_243.jpg,paper,trash,0.558434,True
data\external_test_realwaste\paper\Paper_246.jpg,paper,trash,0.58956,True
data\external_test_realwaste\paper\Paper_248.jpg,paper,trash,0.977221,False
data\external_test_realwaste\paper\Paper_249.jpg,paper,trash,0.953625,False
data\external_test_realwaste\paper\Paper_250.jpg,paper,trash,0.948353,False
data\external_test_realwaste\paper\Paper_251.jpg,paper,trash,0.788904,False
data\external_test_realwaste\paper\Paper_252.jpg,paper,trash,0.891448,False
data\external_test_realwaste\paper\Paper_253.jpg,paper,trash,0.964144,False
data\external_test_realwaste\paper\Paper_254.jpg,paper,trash,0.841824,False
data\external_test_realwaste\paper\Paper_255.jpg,paper,trash,0.937945,False
data\external_test_realwaste\paper\Paper_256.jpg,paper,cardboard,0.528056,True
data\external_test_realwaste\paper\Paper_258.jpg,paper,trash,0.957882,False
data\external_test_realwaste\paper\Paper_259.jpg,paper,trash,0.762112,False
data\external_test_realwaste\paper\Paper_26.jpg,paper,trash,0.583416,True
data\external_test_realwaste\paper\Paper_260.jpg,paper,metal,0.65078,False
data\external_test_realwaste\paper\Paper_261.jpg,paper,trash,0.997373,False
data\external_test_realwaste\paper\Paper_262.jpg,paper,trash,0.97102,False
data\external_test_realwaste\paper\Paper_263.jpg,paper,trash,0.996954,False
data\external_test_realwaste\paper\Paper_264.jpg,paper,trash,0.6387,False
data\external_test_realwaste\paper\Paper_265.jpg,paper,trash,0.77456,False
data\external_test_realwaste\paper\Paper_266.jpg,paper,trash,0.903486,False
data\external_test_realwaste\paper\Paper_267.jpg,paper,trash,0.845741,False
data\external_test_realwaste\paper\Paper_269.jpg,paper,trash,0.6254,False
data\external_test_realwaste\paper\Paper_27.jpg,paper,trash,0.482406,True
data\external_test_realwaste\paper\Paper_270.jpg,paper,trash,0.79838,False
data\external_test_realwaste\paper\Paper_271.jpg,paper,trash,0.992388,False
data\external_test_realwaste\paper\Paper_272.jpg,paper,trash,0.999101,False
data\external_test_realwaste\paper\Paper_273.jpg,paper,trash,0.965929,False
data\external_test_realwaste\paper\Paper_275.jpg,paper,trash,0.976352,False
data\external_test_realwaste\paper\Paper_276.jpg,paper,trash,0.969174,False
data\external_test_realwaste\paper\Paper_277.jpg,paper,trash,0.635824,False
data\external_test_realwaste\paper\Paper_278.jpg,paper,trash,0.978026,False
data\external_test_realwaste\paper\Paper_28.jpg,paper,trash,0.828655,False
data\external_test_realwaste\paper\Paper_280.jpg,paper,trash,0.602513,False
data\external_test_realwaste\paper\Paper_281.jpg,paper,trash,0.926779,False
data\external_test_realwaste\paper\Paper_282.jpg,paper,trash,0.925622,False
data\external_test_realwaste\paper\Paper_285.jpg,paper,trash,0.565115,True
data\external_test_realwaste\paper\Paper_286.jpg,paper,trash,0.794457,False
data\external_test_realwaste\paper\Paper_288.jpg,paper,trash,0.535391,True
data\external_test_realwaste\paper\Paper_292.jpg,paper,trash,0.481687,True
data\external_test_realwaste\paper\Paper_295.jpg,paper,cardboard,0.579808,True
data\external_test_realwaste\paper\Paper_3.jpg,paper,trash,0.522198,True
data\external_test_realwaste\paper\Paper_30.jpg,paper,cardboard,0.719922,False
data\external_test_realwaste\paper\Paper_304.jpg,paper,trash,0.96053,False
data\external_test_realwaste\paper\Paper_305.jpg,paper,trash,0.629404,False
data\external_test_realwaste\paper\Paper_306.jpg,paper,cardboard,0.547924,True
data\external_test_realwaste\paper\Paper_309.jpg,paper,trash,0.795208,False
data\external_test_realwaste\paper\Paper_31.jpg,paper,trash,0.491042,True
data\external_test_realwaste\paper\Paper_314.jpg,paper,trash,0.592143,True
data\external_test_realwaste\paper\Paper_316.jpg,paper,trash,0.563113,True
data\external_test_realwaste\paper\Paper_318.jpg,paper,trash,0.634242,False
data\external_test_realwaste\paper\Paper_32.jpg,paper,trash,0.444494,True
data\external_test_realwaste\paper\Paper_320.jpg,paper,trash,0.838837,False
data\external_test_realwaste\paper\Paper_321.jpg,paper,trash,0.527869,True
data\external_test_realwaste\paper\Paper_322.jpg,paper,trash,0.737276,False
data\external_test_realwaste\paper\Paper_324.jpg,paper,cardboard,0.629049,False
data\external_test_realwaste\paper\Paper_325.jpg,paper,trash,0.952035,False
data\external_test_realwaste\paper\Paper_326.jpg,paper,trash,0.854459,False
data\external_test_realwaste\paper\Paper_327.jpg,paper,cardboard,0.924583,False
data\external_test_realwaste\paper\Paper_329.jpg,paper,trash,0.830721,False
data\external_test_realwaste\paper\Paper_331.jpg,paper,trash,0.544386,True
data\external_test_realwaste\paper\Paper_332.jpg,paper,cardboard,0.555999,True
data\external_test_realwaste\paper\Paper_333.jpg,paper,trash,0.690101,False
data\external_test_realwaste\paper\Paper_336.jpg,paper,trash,0.691218,False
data\external_test_realwaste\paper\Paper_337.jpg,paper,trash,0.751831,False
data\external_test_realwaste\paper\Paper_338.jpg,paper,trash,0.86301,False
data\external_test_realwaste\paper\Paper_339.jpg,paper,trash,0.899239,False
data\external_test_realwaste\paper\Paper_340.jpg,paper,trash,0.946455,False
data\external_test_realwaste\paper\Paper_342.jpg,paper,trash,0.870446,False
data\external_test_realwaste\paper\Paper_345.jpg,paper,cardboard,0.57252,True
data\external_test_realwaste\paper\Paper_346.jpg,paper,trash,0.604097,False
data\external_test_realwaste\paper\Paper_36.jpg,paper,trash,0.877925,False
data\external_test_realwaste\paper\Paper_365.jpg,paper,trash,0.739009,False
data\external_test_realwaste\paper\Paper_367.jpg,paper,trash,0.821699,False
data\external_test_realwaste\paper\Paper_368.jpg,paper,trash,0.851177,False
data\external_test_realwaste\paper\Paper_372.jpg,paper,trash,0.768503,False
data\external_test_realwaste\paper\Paper_374.jpg,paper,cardboard,0.508314,True
data\external_test_realwaste\paper\Paper_377.jpg,paper,trash,0.948574,False
data\external_test_realwaste\paper\Paper_381.jpg,paper,trash,0.479509,True
data\external_test_realwaste\paper\Paper_385.jpg,paper,cardboard,0.453105,True
data\external_test_realwaste\paper\Paper_388.jpg,paper,trash,0.912339,False
data\external_test_realwaste\paper\Paper_389.jpg,paper,trash,0.758402,False
data\external_test_realwaste\paper\Paper_394.jpg,paper,cardboard,0.89343,False
data\external_test_realwaste\paper\Paper_397.jpg,paper,trash,0.938902,False
data\external_test_realwaste\paper\Paper_40.jpg,paper,trash,0.932449,False
data\external_test_realwaste\paper\Paper_403.jpg,paper,trash,0.968213,False
data\external_test_realwaste\paper\Paper_405.jpg,paper,trash,0.978911,False
data\external_test_realwaste\paper\Paper_406.jpg,paper,trash,0.979908,False
data\external_test_realwaste\paper\Paper_407.jpg,paper,trash,0.383344,True
data\external_test_realwaste\paper\Paper_408.jpg,paper,cardboard,0.39977,True
data\external_test_realwaste\paper\Paper_410.jpg,paper,cardboard,0.643124,False
data\external_test_realwaste\paper\Paper_413.jpg,paper,trash,0.81955,False
data\external_test_realwaste\paper\Paper_414.jpg,paper,trash,0.433003,True
data\external_test_realwaste\paper\Paper_417.jpg,paper,trash,0.428077,True
data\external_test_realwaste\paper\Paper_419.jpg,paper,trash,0.816168,False
data\external_test_realwaste\paper\Paper_42.jpg,paper,trash,0.639178,False
data\external_test_realwaste\paper\Paper_424.jpg,paper,trash,0.836824,False
data\external_test_realwaste\paper\Paper_425.jpg,paper,cardboard,0.766058,False
data\external_test_realwaste\paper\Paper_426.jpg,paper,metal,0.873695,False
data\external_test_realwaste\paper\Paper_428.jpg,paper,cardboard,0.617496,False
data\external_test_realwaste\paper\Paper_430.jpg,paper,trash,0.612059,False
data\external_test_realwaste\paper\Paper_431.jpg,paper,trash,0.407871,True
data\external_test_realwaste\paper\Paper_432.jpg,paper,trash,0.977724,False
data\external_test_realwaste\paper\Paper_433.jpg,paper,trash,0.57329,True
data\external_test_realwaste\paper\Paper_436.jpg,paper,trash,0.755258,False
data\external_test_realwaste\paper\Paper_437.jpg,paper,trash,0.809006,False
data\external_test_realwaste\paper\Paper_441.jpg,paper,trash,0.579693,True
data\external_test_realwaste\paper\Paper_451.jpg,paper,cardboard,0.660033,False
data\external_test_realwaste\paper\Paper_452.jpg,paper,trash,0.52023,True
data\external_test_realwaste\paper\Paper_455.jpg,paper,trash,0.691804,False
data\external_test_realwaste\paper\Paper_458.jpg,paper,trash,0.9101,False
data\external_test_realwaste\paper\Paper_461.jpg,paper,trash,0.745496,False
data\external_test_realwaste\paper\Paper_462.jpg,paper,trash,0.537762,True
data\external_test_realwaste\paper\Paper_464.jpg,paper,trash,0.716599,False
data\external_test_realwaste\paper\Paper_477.jpg,paper,trash,0.468038,True
data\external_test_realwaste\paper\Paper_478.jpg,paper,trash,0.581448,True
data\external_test_realwaste\paper\Paper_480.jpg,paper,trash,0.491541,True
data\external_test_realwaste\paper\Paper_481.jpg,paper,trash,0.576888,True
data\external_test_realwaste\paper\Paper_482.jpg,paper,trash,0.852397,False
data\external_test_realwaste\paper\Paper_483.jpg,paper,trash,0.844851,False
data\external_test_realwaste\paper\Paper_484.jpg,paper,trash,0.914767,False
data\external_test_realwaste\paper\Paper_487.jpg,paper,trash,0.759229,False
data\external_test_realwaste\paper\Paper_489.jpg,paper,trash,0.99554,False
data\external_test_realwaste\paper\Paper_491.jpg,paper,trash,0.73332,False
data\external_test_realwaste\paper\Paper_492.jpg,paper,trash,0.997673,False
data\external_test_realwaste\paper\Paper_493.jpg,paper,trash,0.87209,False
data\external_test_realwaste\paper\Paper_494.jpg,paper,trash,0.997729,False
data\external_test_realwaste\paper\Paper_495.jpg,paper,trash,0.992082,False
data\external_test_realwaste\paper\Paper_496.jpg,paper,trash,0.998609,False
data\external_test_realwaste\paper\Paper_58.jpg,paper,trash,0.99376,False
data\external_test_realwaste\paper\Paper_59.jpg,paper,trash,0.893983,False
data\external_test_realwaste\paper\Paper_67.jpg,paper,trash,0.823765,False
data\external_test_realwaste\paper\Paper_79.jpg,paper,trash,0.844796,False
data\external_test_realwaste\paper\Paper_8.jpg,paper,trash,0.813955,False
data\external_test_realwaste\paper\Paper_80.jpg,paper,trash,0.909086,False
data\external_test_realwaste\paper\Paper_84.jpg,paper,trash,0.676628,False
data\external_test_realwaste\paper\Paper_86.jpg,paper,trash,0.960834,False
data\external_test_realwaste\paper\Paper_97.jpg,paper,trash,0.872446,False
data\external_test_realwaste\paper\Paper_98.jpg,paper,trash,0.523627,True
data\external_test_realwaste\plastic\Plastic_1.jpg,plastic,paper,0.875774,False
data\external_test_realwaste\plastic\Plastic_10.jpg,plastic,cardboard,0.543501,True
data\external_test_realwaste\plastic\Plastic_102.jpg,plastic,metal,0.803245,False
data\external_test_realwaste\plastic\Plastic_103.jpg,plastic,trash,0.963953,False
data\external_test_realwaste\plastic\Plastic_104.jpg,plastic,metal,0.76296,False
data\external_test_realwaste\plastic\Plastic_108.jpg,plastic,trash,0.911683,False
data\external_test_realwaste\plastic\Plastic_109.jpg,plastic,trash,0.948788,False
data\external_test_realwaste\plastic\Plastic_110.jpg,plastic,trash,0.90518,False
data\external_test_realwaste\plastic\Plastic_111.jpg,plastic,trash,0.803705,False
data\external_test_realwaste\plastic\Plastic_112.jpg,plastic,paper,0.892821,False
data\external_test_realwaste\plastic\Plastic_113.jpg,plastic,metal,0.283649,True
data\external_test_realwaste\plastic\Plastic_114.jpg,plastic,trash,0.880781,False
data\external_test_realwaste\plastic\Plastic_115.jpg,plastic,trash,0.909916,False
data\external_test_realwaste\plastic\Plastic_117.jpg,plastic,trash,0.955918,False
data\external_test_realwaste\plastic\Plastic_118.jpg,plastic,cardboard,0.901134,False
data\external_test_realwaste\plastic\Plastic_119.jpg,plastic,trash,0.919199,False
data\external_test_realwaste\plastic\Plastic_120.jpg,plastic,metal,0.555878,True
data\external_test_realwaste\plastic\Plastic_121.jpg,plastic,metal,0.424362,True
data\external_test_realwaste\plastic\Plastic_122.jpg,plastic,trash,0.941734,False
data\external_test_realwaste\plastic\Plastic_124.jpg,plastic,cardboard,0.591863,True
data\external_test_realwaste\plastic\Plastic_128.jpg,plastic,paper,0.361258,True
data\external_test_realwaste\plastic\Plastic_129.jpg,plastic,trash,0.395403,True
data\external_test_realwaste\plastic\Plastic_130.jpg,plastic,paper,0.52549,True
data\external_test_realwaste\plastic\Plastic_131.jpg,plastic,trash,0.566002,True
data\external_test_realwaste\plastic\Plastic_132.jpg,plastic,trash,0.728356,False
data\external_test_realwaste\plastic\Plastic_133.jpg,plastic,paper,0.691398,False
data\external_test_realwaste\plastic\Plastic_137.jpg,plastic,metal,0.46231,True
data\external_test_realwaste\plastic\Plastic_138.jpg,plastic,paper,0.634246,False
data\external_test_realwaste\plastic\Plastic_139.jpg,plastic,trash,0.573748,True
data\external_test_realwaste\plastic\Plastic_14.jpg,plastic,glass,0.674045,False
data\external_test_realwaste\plastic\Plastic_140.jpg,plastic,trash,0.541802,True
data\external_test_realwaste\plastic\Plastic_141.jpg,plastic,trash,0.546754,True
data\external_test_realwaste\plastic\Plastic_142.jpg,plastic,paper,0.779976,False
data\external_test_realwaste\plastic\Plastic_143.jpg,plastic,metal,0.963696,False
data\external_test_realwaste\plastic\Plastic_144.jpg,plastic,metal,0.794306,False
data\external_test_realwaste\plastic\Plastic_145.jpg,plastic,paper,0.744678,False
data\external_test_realwaste\plastic\Plastic_146.jpg,plastic,trash,0.492444,True
data\external_test_realwaste\plastic\Plastic_147.jpg,plastic,paper,0.694654,False
data\external_test_realwaste\plastic\Plastic_148.jpg,plastic,trash,0.964239,False
data\external_test_realwaste\plastic\Plastic_149.jpg,plastic,trash,0.51533,True
data\external_test_realwaste\plastic\Plastic_15.jpg,plastic,trash,0.331973,True
data\external_test_realwaste\plastic\Plastic_150.jpg,plastic,metal,0.713666,False
data\external_test_realwaste\plastic\Plastic_151.jpg,plastic,trash,0.988956,False
data\external_test_realwaste\plastic\Plastic_152.jpg,plastic,trash,0.56237,True
data\external_test_realwaste\plastic\Plastic_153.jpg,plastic,trash,0.750264,False
data\external_test_realwaste\plastic\Plastic_154.jpg,plastic,trash,0.924983,False
data\external_test_realwaste\plastic\Plastic_155.jpg,plastic,trash,0.974245,False
data\external_test_realwaste\plastic\Plastic_156.jpg,plastic,trash,0.992053,False
data\external_test_realwaste\plastic\Plastic_157.jpg,plastic,metal,0.513723,True
data\external_test_realwaste\plastic\Plastic_158.jpg,plastic,trash,0.979456,False
data\external_test_realwaste\plastic\Plastic_159.jpg,plastic,trash,0.975993,False
data\external_test_realwaste\plastic\Plastic_160.jpg,plastic,trash,0.997254,False
data\external_test_realwaste\plastic\Plastic_161.jpg,plastic,metal,0.974482,False
data\external_test_realwaste\plastic\Plastic_162.jpg,plastic,metal,0.989135,False
data\external_test_realwaste\plastic\Plastic_163.jpg,plastic,metal,0.922093,False
data\external_test_realwaste\plastic\Plastic_164.jpg,plastic,trash,0.57958,True
data\external_test_realwaste\plastic\Plastic_165.jpg,plastic,trash,0.915953,False
data\external_test_realwaste\plastic\Plastic_166.jpg,plastic,paper,0.678049,False
data\external_test_realwaste\plastic\Plastic_168.jpg,plastic,trash,0.362703,True
data\external_test_realwaste\plastic\Plastic_169.jpg,plastic,trash,0.553208,True
data\external_test_realwaste\plastic\Plastic_170.jpg,plastic,trash,0.75492,False
data\external_test_realwaste\plastic\Plastic_171.jpg,plastic,trash,0.657471,False
data\external_test_realwaste\plastic\Plastic_172.jpg,plastic,trash,0.446304,True
data\external_test_realwaste\plastic\Plastic_173.jpg,plastic,paper,0.708407,False
data\external_test_realwaste\plastic\Plastic_175.jpg,plastic,trash,0.96263,False
data\external_test_realwaste\plastic\Plastic_176.jpg,plastic,trash,0.993477,False
data\external_test_realwaste\plastic\Plastic_177.jpg,plastic,trash,0.943234,False
data\external_test_realwaste\plastic\Plastic_18.jpg,plastic,cardboard,0.33583,True
data\external_test_realwaste\plastic\Plastic_182.jpg,plastic,paper,0.333366,True
data\external_test_realwaste\plastic\Plastic_183.jpg,plastic,paper,0.448036,True
data\external_test_realwaste\plastic\Plastic_184.jpg,plastic,trash,0.998055,False
data\external_test_realwaste\plastic\Plastic_185.jpg,plastic,trash,0.450279,True
data\external_test_realwaste\plastic\Plastic_186.jpg,plastic,metal,0.957223,False
data\external_test_realwaste\plastic\Plastic_187.jpg,plastic,trash,0.999665,False
data\external_test_realwaste\plastic\Plastic_188.jpg,plastic,trash,0.968287,False
data\external_test_realwaste\plastic\Plastic_189.jpg,plastic,trash,0.882889,False
data\external_test_realwaste\plastic\Plastic_191.jpg,plastic,trash,0.921916,False
