path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\glass\Glass_82.jpg,glass,plastic,0.993145,False
data\external_test_realwaste\glass\Glass_83.jpg,glass,trash,0.667201,False
data\external_test_realwaste\glass\Glass_85.jpg,glass,cardboard,0.872277,False
data\external_test_realwaste\glass\Glass_90.jpg,glass,metal,0.775423,False
data\external_test_realwaste\glass\Glass_91.jpg,glass,trash,0.638881,False
data\external_test_realwaste\glass\Glass_96.jpg,glass,trash,0.992381,False
data\external_test_realwaste\glass\Glass_97.jpg,glass,trash,0.982934,False
data\external_test_realwaste\glass\Glass_99.jpg,glass,plastic,0.880501,False
data\external_test_realwaste\metal\Metal_10.jpg,metal,trash,0.978226,False
data\external_test_realwaste\metal\Metal_100.jpg,metal,plastic,0.977349,False
data\external_test_realwaste\metal\Metal_102.jpg,metal,plastic,0.571839,True
data\external_test_realwaste\metal\Metal_103.jpg,metal,glass,0.897584,False
data\external_test_realwaste\metal\Metal_104.jpg,metal,plastic,0.655092,False
data\external_test_realwaste\metal\Metal_105.jpg,metal,plastic,0.928857,False
data\external_test_realwaste\metal\Metal_106.jpg,metal,trash,0.649603,False
data\external_test_realwaste\metal\Metal_11.jpg,metal,trash,0.265743,True
data\external_test_realwaste\metal\Metal_110.jpg,metal,trash,0.442782,True
data\external_test_realwaste\metal\Metal_113.jpg,metal,plastic,0.872397,False
data\external_test_realwaste\metal\Metal_116.jpg,metal,trash,0.685436,False
data\external_test_realwaste\metal\Metal_118.jpg,metal,trash,0.607992,False
data\external_test_realwaste\metal\Metal_119.jpg,metal,trash,0.747603,False
data\external_test_realwaste\metal\Metal_12.jpg,metal,trash,0.608985,False
data\external_test_realwaste\metal\Metal_121.jpg,metal,trash,0.37929,True
data\external_test_realwaste\metal\Metal_122.jpg,metal,trash,0.991564,False
data\external_test_realwaste\metal\Metal_123.jpg,metal,glass,0.449263,True
data\external_test_realwaste\metal\Metal_126.jpg,metal,trash,0.55562,True
data\external_test_realwaste\metal\Metal_127.jpg,metal,trash,0.853209,False
data\external_test_realwaste\metal\Metal_128.jpg,metal,trash,0.657793,False
data\external_test_realwaste\metal\Metal_130.jpg,metal,plastic,0.990627,False
data\external_test_realwaste\metal\Metal_131.jpg,metal,trash,0.855653,False
data\external_test_realwaste\metal\Metal_134.jpg,metal,plastic,0.8163,False
data\external_test_realwaste\metal\Metal_14.jpg,metal,cardboard,0.653178,False
data\external_test_realwaste\metal\Metal_140.jpg,metal,paper,0.721456,False
data\external_test_realwaste\metal\Metal_142.jpg,metal,trash,0.997084,False
data\external_test_realwaste\metal\Metal_144.jpg,metal,plastic,0.872295,False
data\external_test_realwaste\metal\Metal_145.jpg,metal,cardboard,0.991634,False
data\external_test_realwaste\metal\Metal_146.jpg,metal,trash,0.474055,True
data\external_test_realwaste\metal\Metal_147.jpg,metal,glass,0.508939,True
data\external_test_realwaste\metal\Metal_148.jpg,metal,trash,0.97344,False
data\external_test_realwaste\metal\Metal_153.jpg,metal,trash,0.659707,False
data\external_test_realwaste\metal\Metal_154.jpg,metal,trash,0.997549,False
data\external_test_realwaste\metal\Metal_163.jpg,metal,trash,0.740862,False
data\external_test_realwaste\metal\Metal_164.jpg,metal,plastic,0.627654,False
data\external_test_realwaste\metal\Metal_165.jpg,metal,plastic,0.699291,False
data\external_test_realwaste\metal\Metal_167.jpg,metal,trash,0.574629,True
data\external_test_realwaste\metal\Metal_17.jpg,metal,cardboard,0.325766,True
data\external_test_realwaste\metal\Metal_171.jpg,metal,trash,0.992895,False
data\external_test_realwaste\metal\Metal_178.jpg,metal,trash,0.428348,True
data\external_test_realwaste\metal\Metal_179.jpg,metal,plastic,0.650215,False
data\external_test_realwaste\metal\Metal_180.jpg,metal,plastic,0.565056,True
data\external_test_realwaste\metal\Metal_181.jpg,metal,trash,0.651303,False
data\external_test_realwaste\metal\Metal_182.jpg,metal,trash,0.568679,True
data\external_test_realwaste\metal\Metal_183.jpg,metal,plastic,0.683138,False
data\external_test_realwaste\metal\Metal_185.jpg,metal,trash,0.46667,True
data\external_test_realwaste\metal\Metal_186.jpg,metal,paper,0.877501,False
data\external_test_realwaste\metal\Metal_187.jpg,metal,trash,0.971844,False
data\external_test_realwaste\metal\Metal_189.jpg,metal,trash,0.883756,False
data\external_test_realwaste\metal\Metal_192.jpg,metal,trash,0.99925,False
data\external_test_realwaste\metal\Metal_196.jpg,metal,trash,0.588175,True
data\external_test_realwaste\metal\Metal_199.jpg,metal,plastic,0.795604,False
data\external_test_realwaste\metal\Metal_200.jpg,metal,trash,0.960952,False
data\external_test_realwaste\metal\Metal_201.jpg,metal,glass,0.960502,False
data\external_test_realwaste\metal\Metal_202.jpg,metal,plastic,0.893885,False
data\external_test_realwaste\metal\Metal_203.jpg,metal,trash,0.874309,False
data\external_test_realwaste\metal\Metal_204.jpg,metal,glass,0.910676,False
data\external_test_realwaste\metal\Metal_205.jpg,metal,trash,0.931845,False
data\external_test_realwaste\metal\Metal_206.jpg,metal,plastic,0.608693,False
data\external_test_realwaste\metal\Metal_207.jpg,metal,trash,0.883712,False
data\external_test_realwaste\metal\Metal_208.jpg,metal,plastic,0.862497,False
data\external_test_realwaste\metal\Metal_21.jpg,metal,trash,0.536828,True
data\external_test_realwaste\metal\Metal_210.jpg,metal,plastic,0.517466,True
data\external_test_realwaste\metal\Metal_211.jpg,metal,trash,0.990525,False
data\external_test_realwaste\metal\Metal_213.jpg,metal,trash,0.970766,False
data\external_test_realwaste\metal\Metal_214.jpg,metal,trash,0.829814,False
data\external_test_realwaste\metal\Metal_215.jpg,metal,trash,0.798751,False
data\external_test_realwaste\metal\Metal_216.jpg,metal,cardboard,0.905342,False
data\external_test_realwaste\metal\Metal_217.jpg,metal,cardboard,0.745382,False
data\external_test_realwaste\metal\Metal_218.jpg,metal,plastic,0.811805,False
data\external_test_realwaste\metal\Metal_219.jpg,metal,trash,0.717279,False
data\external_test_realwaste\metal\Metal_220.jpg,metal,cardboard,0.504038,True
data\external_test_realwaste\metal\Metal_221.jpg,metal,glass,0.79002,False
data\external_test_realwaste\metal\Metal_222.jpg,metal,glass,0.650951,False
data\external_test_realwaste\metal\Metal_225.jpg,metal,trash,0.580613,True
data\external_test_realwaste\metal\Metal_228.jpg,metal,plastic,0.517906,True
data\external_test_realwaste\metal\Metal_230.jpg,metal,trash,0.835161,False
data\external_test_realwaste\metal\Metal_231.jpg,metal,plastic,0.668048,False
data\external_test_realwaste\metal\Metal_232.jpg,metal,trash,0.756969,False
data\external_test_realwaste\metal\Metal_238.jpg,metal,trash,0.986842,False
data\external_test_realwaste\metal\Metal_239.jpg,metal,trash,0.915446,False
data\external_test_realwaste\metal\Metal_24.jpg,metal,trash,0.890521,False
data\external_test_realwaste\metal\Metal_240.jpg,metal,trash,0.621868,False
data\external_test_realwaste\metal\Metal_241.jpg,metal,glass,0.734784,False
data\external_test_realwaste\metal\Metal_242.jpg,metal,plastic,0.991871,False
data\external_test_realwaste\metal\Metal_244.jpg,metal,glass,0.863281,False
data\external_test_realwaste\metal\Metal_245.jpg,metal,glass,0.453799,True
data\external_test_realwaste\metal\Metal_247.jpg,metal,plastic,0.869724,False
data\external_test_realwaste\metal\Metal_248.jpg,metal,plastic,0.825522,False
data\external_test_realwaste\metal\Metal_249.jpg,metal,trash,0.726818,False
data\external_test_realwaste\metal\Metal_250.jpg,metal,trash,0.745466,False
data\external_test_realwaste\metal\Metal_251.jpg,metal,trash,0.997463,False
data\external_test_realwaste\metal\Metal_252.jpg,metal,glass,0.944253,False
data\external_test_realwaste\metal\Metal_253.jpg,metal,cardboard,0.7116,False
data\external_test_realwaste\metal\Metal_254.jpg,metal,plastic,0.832203,False
data\external_test_realwaste\metal\Metal_255.jpg,metal,plastic,0.979269,False
data\external_test_realwaste\metal\Metal_256.jpg,metal,plastic,0.994217,False
data\external_test_realwaste\metal\Metal_258.jpg,metal,glass,0.881716,False
data\external_test_realwaste\metal\Metal_259.jpg,metal,trash,0.926825,False
data\external_test_realwaste\metal\Metal_260.jpg,metal,trash,0.528206,True
data\external_test_realwaste\metal\Metal_262.jpg,metal,glass,0.619096,False
data\external_test_realwaste\metal\Metal_263.jpg,metal,glass,0.986238,False
data\external_test_realwaste\metal\Metal_264.jpg,metal,trash,0.9627,False
data\external_test_realwaste\metal\Metal_265.jpg,metal,trash,0.977121,False
data\external_test_realwaste\metal\Metal_266.jpg,metal,trash,0.997923,False
data\external_test_realwaste\metal\Metal_267.jpg,metal,glass,0.892623,False
data\external_test_realwaste\metal\Metal_268.jpg,metal,glass,0.991364,False
data\external_test_realwaste\metal\Metal_269.jpg,metal,trash,0.999761,False
data\external_test_realwaste\metal\Metal_27.jpg,metal,trash,0.675465,False
data\external_test_realwaste\metal\Metal_270.jpg,metal,trash,0.998651,False
data\external_test_realwaste\metal\Metal_278.jpg,metal,plastic,0.927066,False
data\external_test_realwaste\metal\Metal_279.jpg,metal,glass,0.982556,False
data\external_test_realwaste\metal\Metal_280.jpg,metal,trash,0.653889,False
data\external_test_realwaste\metal\Metal_281.jpg,metal,glass,0.416973,True
data\external_test_realwaste\metal\Metal_282.jpg,metal,trash,0.410737,True
data\external_test_realwaste\metal\Metal_284.jpg,metal,plastic,0.933745,False
data\external_test_realwaste\metal\Metal_285.jpg,metal,trash,0.622724,False
data\external_test_realwaste\metal\Metal_286.jpg,metal,trash,0.359809,True
data\external_test_realwaste\metal\Metal_288.jpg,metal,trash,0.556839,True
data\external_test_realwaste\metal\Metal_289.jpg,metal,glass,0.622324,False
data\external_test_realwaste\metal\Metal_29.jpg,metal,plastic,0.740917,False
data\external_test_realwaste\metal\Metal_292.jpg,metal,trash,0.636282,False
data\external_test_realwaste\metal\Metal_293.jpg,metal,trash,0.726392,False
data\external_test_realwaste\metal\Metal_294.jpg,metal,plastic,0.72286,False
data\external_test_realwaste\metal\Metal_295.jpg,metal,plastic,0.398383,True
data\external_test_realwaste\metal\Metal_296.jpg,metal,trash,0.562282,True
data\external_test_realwaste\metal\Metal_297.jpg,metal,plastic,0.793348,False
data\external_test_realwaste\metal\Metal_298.jpg,metal,trash,0.874352,False
data\external_test_realwaste\metal\Metal_299.jpg,metal,trash,0.618346,False
data\external_test_realwaste\metal\Metal_30.jpg,metal,plastic,0.986025,False
data\external_test_realwaste\metal\Metal_300.jpg,metal,trash,0.979262,False
data\external_test_realwaste\metal\Metal_302.jpg,metal,plastic,0.998763,False
data\external_test_realwaste\metal\Metal_303.jpg,metal,plastic,0.683326,False
data\external_test_realwaste\metal\Metal_304.jpg,metal,trash,0.956304,False
data\external_test_realwaste\metal\Metal_305.jpg,metal,trash,0.857525,False
data\external_test_realwaste\metal\Metal_307.jpg,metal,trash,0.682421,False
data\external_test_realwaste\metal\Metal_308.jpg,metal,plastic,0.555281,True
data\external_test_realwaste\metal\Metal_31.jpg,metal,plastic,0.501377,True
data\external_test_realwaste\metal\Metal_310.jpg,metal,trash,0.642336,False
data\external_test_realwaste\metal\Metal_311.jpg,metal,plastic,0.967514,False
data\external_test_realwaste\metal\Metal_313.jpg,metal,trash,0.962783,False
data\external_test_realwaste\metal\Metal_314.jpg,metal,plastic,0.573656,True
data\external_test_realwaste\metal\Metal_315.jpg,metal,plastic,0.623578,False
data\external_test_realwaste\metal\Metal_317.jpg,metal,trash,0.991061,False
data\external_test_realwaste\metal\Metal_318.jpg,metal,trash,0.984882,False
data\external_test_realwaste\metal\Metal_319.jpg,metal,trash,0.992342,False
data\external_test_realwaste\metal\Metal_32.jpg,metal,trash,0.619375,False
data\external_test_realwaste\metal\Metal_320.jpg,metal,trash,0.991993,False
data\external_test_realwaste\metal\Metal_321.jpg,metal,trash,0.753536,False
data\external_test_realwaste\metal\Metal_322.jpg,metal,trash,0.986733,False
data\external_test_realwaste\metal\Metal_324.jpg,metal,trash,0.982407,False
data\external_test_realwaste\metal\Metal_325.jpg,metal,trash,0.955992,False
data\external_test_realwaste\metal\Metal_326.jpg,metal,trash,0.984477,False
data\external_test_realwaste\metal\Metal_327.jpg,metal,trash,0.44333,True
data\external_test_realwaste\metal\Metal_328.jpg,metal,trash,0.994116,False
data\external_test_realwaste\metal\Metal_329.jpg,metal,plastic,0.449721,True
data\external_test_realwaste\metal\Metal_33.jpg,metal,glass,0.998785,False
data\external_test_realwaste\metal\Metal_330.jpg,metal,trash,0.826273,False
data\external_test_realwaste\metal\Metal_331.jpg,metal,trash,0.682506,False
data\external_test_realwaste\metal\Metal_332.jpg,metal,trash,0.93714,False
data\external_test_realwaste\metal\Metal_334.jpg,metal,trash,0.968451,False
data\external_test_realwaste\metal\Metal_335.jpg,metal,trash,0.970586,False
data\external_test_realwaste\metal\Metal_336.jpg,metal,trash,0.845941,False
data\external_test_realwaste\metal\Metal_337.jpg,metal,trash,0.850665,False
data\external_test_realwaste\metal\Metal_339.jpg,metal,trash,0.76988,False
data\external_test_realwaste\metal\Metal_34.jpg,metal,cardboard,0.41064,True
data\external_test_realwaste\metal\Metal_340.jpg,metal,glass,0.616011,False
data\external_test_realwaste\metal\Metal_341.jpg,metal,glass,0.398929,True
data\external_test_realwaste\metal\Metal_342.jpg,metal,glass,0.459613,True
data\external_test_realwaste\metal\Metal_343.jpg,metal,cardboard,0.999589,False
data\external_test_realwaste\metal\Metal_344.jpg,metal,trash,0.926327,False
data\external_test_realwaste\metal\Metal_345.jpg,metal,trash,0.908875,False
data\external_test_realwaste\metal\Metal_347.jpg,metal,trash,0.887372,False
data\external_test_realwaste\metal\Metal_348.jpg,metal,trash,0.804762,False
data\external_test_realwaste\metal\Metal_349.jpg,metal,trash,0.653917,False
data\external_test_realwaste\metal\Metal_35.jpg,metal,trash,0.983757,False
data\external_test_realwaste\metal\Metal_350.jpg,metal,trash,0.919532,False
data\external_test_realwaste\metal\Metal_351.jpg,metal,trash,0.917863,False
data\external_test_realwaste\metal\Metal_359.jpg,metal,trash,0.851936,False
data\external_test_realwaste\metal\Metal_36.jpg,metal,glass,0.985666,False
data\external_test_realwaste\metal\Metal_360.jpg,metal,trash,0.981751,False
data\external_test_realwaste\metal\Metal_362.jpg,metal,trash,0.473917,True
data\external_test_realwaste\metal\Metal_363.jpg,metal,trash,0.829241,False
data\external_test_realwaste\metal\Metal_364.jpg,metal,trash,0.99627,False
data\external_test_realwaste\metal\Metal_365.jpg,metal,trash,0.493537,True
data\external_test_realwaste\metal\Metal_367.jpg,metal,trash,0.963666,False
data\external_test_realwaste\metal\Metal_37.jpg,metal,plastic,0.53726,True
data\external_test_realwaste\metal\Metal_370.jpg,metal,trash,0.803823,False
data\external_test_realwaste\metal\Metal_371.jpg,metal,trash,0.918485,False
data\external_test_realwaste\metal\Metal_372.jpg,metal,trash,0.694667,False
data\external_test_realwaste\metal\Metal_373.jpg,metal,trash,0.833661,False
data\external_test_realwaste\metal\Metal_374.jpg,metal,trash,0.507921,True
data\external_test_realwaste\metal\Metal_375.jpg,metal,trash,0.977302,False
data\external_test_realwaste\metal\Metal_376.jpg,metal,trash,0.999767,False
data\external_test_realwaste\metal\Metal_377.jpg,metal,trash,0.875254,False
data\external_test_realwaste\metal\Metal_378.jpg,metal,trash,0.959133,False
data\external_test_realwaste\metal\Metal_379.jpg,metal,trash,0.479748,True
data\external_test_realwaste\metal\Metal_380.jpg,metal,trash,0.986211,False
data\external_test_realwaste\metal\Metal_381.jpg,metal,trash,0.996724,False
data\external_test_realwaste\metal\Metal_382.jpg,metal,trash,0.974231,False
data\external_test_realwaste\metal\Metal_383.jpg,metal,trash,0.845517,False
data\external_test_realwaste\metal\Metal_384.jpg,metal,trash,0.996009,False
data\external_test_realwaste\metal\Metal_385.jpg,metal,trash,0.968659,False
data\external_test_realwaste\metal\Metal_386.jpg,metal,trash,0.829728,False
data\external_test_realwaste\metal\Metal_387.jpg,metal,plastic,0.862311,False
data\external_test_realwaste\metal\Metal_388.jpg,metal,trash,0.981103,False
data\external_test_realwaste\metal\Metal_39.jpg,metal,trash,0.978091,False
data\external_test_realwaste\metal\Metal_391.jpg,metal,trash,0.919679,False
data\external_test_realwaste\metal\Metal_393.jpg,metal,trash,0.55156,True
data\external_test_realwaste\metal\Metal_394.jpg,metal,cardboard,0.894138,False
data\external_test_realwaste\metal\Metal_395.jpg,metal,paper,0.946032,False
data\external_test_realwaste\metal\Metal_396.jpg,metal,trash,0.969364,False
data\external_test_realwaste\metal\Metal_397.jpg,metal,trash,0.678862,False
data\external_test_realwaste\metal\Metal_398.jpg,metal,trash,0.962122,False
data\external_test_realwaste\metal\Metal_399.jpg,metal,trash,0.852098,False
data\external_test_realwaste\metal\Metal_40.jpg,metal,plastic,0.958627,False
data\external_test_realwaste\metal\Metal_400.jpg,metal,trash,0.881129,False
data\external_test_realwaste\metal\Metal_406.jpg,metal,trash,0.720547,False
data\external_test_realwaste\metal\Metal_408.jpg,metal,trash,0.69272,False
data\external_test_realwaste\metal\Metal_409.jpg,metal,trash,0.993414,False
data\external_test_realwaste\metal\Metal_410.jpg,metal,trash,0.538976,True
data\external_test_realwaste\metal\Metal_411.jpg,metal,plastic,0.851868,False
data\external_test_realwaste\metal\Metal_413.jpg,metal,trash,0.586183,True
data\external_test_realwaste\metal\Metal_414.jpg,metal,trash,0.99444,False
data\external_test_realwaste\metal\Metal_417.jpg,metal,trash,0.499106,True
data\external_test_realwaste\metal\Metal_418.jpg,metal,trash,0.758948,False
data\external_test_realwaste\metal\Metal_419.jpg,metal,trash,0.730815,False
data\external_test_realwaste\metal\Metal_420.jpg,metal,trash,0.997865,False
data\external_test_realwaste\metal\Metal_421.jpg,metal,trash,0.981874,False
data\external_test_realwaste\metal\Metal_422.jpg,metal,trash,0.949117,False
data\external_test_realwaste\metal\Metal_423.jpg,metal,trash,0.813728,False
data\external_test_realwaste\metal\Metal_424.jpg,metal,trash,0.959549,False
data\external_test_realwaste\metal\Metal_425.jpg,metal,trash,0.545865,True
data\external_test_realwaste\metal\Metal_429.jpg,metal,trash,0.576734,True
data\external_test_realwaste\metal\Metal_433.jpg,metal,trash,0.984002,False
data\external_test_realwaste\metal\Metal_434.jpg,metal,paper,0.748179,False
data\external_test_realwaste\metal\Metal_435.jpg,metal,trash,0.76944,False
data\external_test_realwaste\metal\Metal_436.jpg,metal,trash,0.969983,False
data\external_test_realwaste\metal\Metal_437.jpg,metal,trash,0.980636,False
data\external_test_realwaste\metal\Metal_443.jpg,metal,trash,0.575169,True
data\external_test_realwaste\metal\Metal_444.jpg,metal,trash,0.89384,False
data\external_test_realwaste\metal\Metal_446.jpg,metal,paper,0.798506,False
data\external_test_realwaste\metal\Metal_450.jpg,metal,trash,0.743208,False
data\external_test_realwaste\metal\Metal_453.jpg,metal,plastic,0.725796,False
data\external_test_realwaste\metal\Metal_455.jpg,metal,glass,0.756067,False
data\external_test_realwaste\metal\Metal_457.jpg,metal,trash,0.970878,False
data\external_test_realwaste\metal\Metal_459.jpg,metal,trash,0.995656,False
data\external_test_realwaste\metal\Metal_461.jpg,metal,trash,0.901092,False
data\external_test_realwaste\metal\Metal_462.jpg,metal,trash,0.850908,False
data\external_test_realwaste\metal\Metal_463.jpg,metal,trash,0.998345,False
data\external_test_realwaste\metal\Metal_464.jpg,metal,plastic,0.647274,False
data\external_test_realwaste\metal\Metal_468.jpg,metal,trash,0.675615,False
data\external_test_realwaste\metal\Metal_471.jpg,metal,trash,0.952922,False
data\external_test_realwaste\metal\Metal_473.jpg,metal,trash,0.696692,False
data\external_test_realwaste\metal\Metal_474.jpg,metal,trash,0.627275,False
data\external_test_realwaste\metal\Metal_475.jpg,metal,glass,0.776958,False
data\external_test_realwaste\metal\Metal_476.jpg,metal,plastic,0.865407,False
data\external_test_realwaste\metal\Metal_477.jpg,metal,glass,0.49387,True
data\external_test_realwaste\metal\Metal_478.jpg,metal,plastic,0.463349,True
data\external_test_realwaste\metal\Metal_48.jpg,metal,glass,0.275531,True
data\external_test_realwaste\metal\Metal_480.jpg,metal,paper,0.623523,False
data\external_test_realwaste\metal\Metal_482.jpg,metal,trash,0.813594,False
data\external_test_realwaste\metal\Metal_483.jpg,metal,plastic,0.632536,False
data\external_test_realwaste\metal\Metal_491.jpg,metal,trash,0.977004,False
data\external_test_realwaste\metal\Metal_492.jpg,metal,trash,0.732364,False
data\external_test_realwaste\metal\Metal_495.jpg,metal,glass,0.918073,False
data\external_test_realwaste\metal\Metal_496.jpg,metal,trash,0.78782,False
data\external_test_realwaste\metal\Metal_497.jpg,metal,trash,0.824782,False
data\external_test_realwaste\metal\Metal_503.jpg,metal,trash,0.458342,True
data\external_test_realwaste\metal\Metal_504.jpg,metal,plastic,0.51226,True
data\external_test_realwaste\metal\Metal_505.jpg,metal,trash,0.943181,False
data\external_test_realwaste\metal\Metal_506.jpg,metal,trash,0.979021,False
data\external_test_realwaste\metal\Metal_507.jpg,metal,trash,0.792691,False
data\external_test_realwaste\metal\Metal_508.jpg,metal,trash,0.998746,False
data\external_test_realwaste\metal\Metal_509.jpg,metal,trash,0.942697,False
data\external_test_realwaste\metal\Metal_511.jpg,metal,plastic,0.445552,True
data\external_test_realwaste\metal\Metal_514.jpg,metal,trash,0.830974,False
data\external_test_realwaste\metal\Metal_515.jpg,metal,cardboard,0.866522,False
data\external_test_realwaste\metal\Metal_516.jpg,metal,trash,0.423798,True
data\external_test_realwaste\metal\Metal_517.jpg,metal,trash,0.637329,False
data\external_test_realwaste\metal\Metal_518.jpg,metal,glass,0.501927,True
data\external_test_realwaste\metal\Metal_519.jpg,metal,cardboard,0.695673,False
data\external_test_realwaste\metal\Metal_520.jpg,metal,trash,0.897966,False
data\external_test_realwaste\metal\Metal_521.jpg,metal,trash,0.981997,False
data\external_test_realwaste\metal\Metal_522.jpg,metal,trash,0.779557,False
data\external_test_realwaste\metal\Metal_523.jpg,metal,trash,0.790298,False
data\external_test_realwaste\metal\Metal_524.jpg,metal,plastic,0.499684,True
data\external_test_realwaste\metal\Metal_525.jpg,metal,glass,0.512834,True
data\external_test_realwaste\metal\Metal_526.jpg,metal,paper,0.864525,False
data\external_test_realwaste\metal\Metal_528.jpg,metal,trash,0.773701,False
data\external_test_realwaste\metal\Metal_529.jpg,metal,trash,0.8222,False
data\external_test_realwaste\metal\Metal_531.jpg,metal,trash,0.822817,False
data\external_test_realwaste\metal\Metal_533.jpg,metal,plastic,0.780516,False
data\external_test_realwaste\metal\Metal_535.jpg,metal,trash,0.669813,False
data\external_test_realwaste\metal\Metal_537.jpg,metal,glass,0.531069,True
data\external_test_realwaste\metal\Metal_538.jpg,metal,trash,0.92891,False
data\external_test_realwaste\metal\Metal_539.jpg,metal,trash,0.982482,False
data\external_test_realwaste\metal\Metal_541.jpg,metal,plastic,0.544629,True
data\external_test_realwaste\metal\Metal_543.jpg,metal,trash,0.950227,False
data\external_test_realwaste\metal\Metal_544.jpg,metal,trash,0.527589,True
data\external_test_realwaste\metal\Metal_546.jpg,metal,trash,0.942315,False
data\external_test_realwaste\metal\Metal_547.jpg,metal,trash,0.98976,False
data\external_test_realwaste\metal\Metal_548.jpg,metal,trash,0.930507,False
data\external_test_realwaste\metal\Metal_549.jpg,metal,trash,0.962365,False
data\external_test_realwaste\metal\Metal_551.jpg,metal,glass,0.672879,False
data\external_test_realwaste\metal\Metal_553.jpg,metal,trash,0.891482,False
data\external_test_realwaste\metal\Metal_554.jpg,metal,trash,0.876108,False
data\external_test_realwaste\metal\Metal_555.jpg,metal,trash,0.945966,False
data\external_test_realwaste\metal\Metal_558.jpg,metal,trash,0.785326,False
data\external_test_realwaste\metal\Metal_559.jpg,metal,trash,0.434584,True
data\external_test_realwaste\metal\Metal_560.jpg,metal,trash,0.998798,False
data\external_test_realwaste\metal\Metal_561.jpg,metal,trash,0.959149,False
data\external_test_realwaste\metal\Metal_562.jpg,metal,trash,0.99054,False
data\external_test_realwaste\metal\Metal_563.jpg,metal,trash,0.986075,False
data\external_test_realwaste\metal\Metal_564.jpg,metal,trash,0.801622,False
data\external_test_realwaste\metal\Metal_565.jpg,metal,trash,0.940223,False
data\external_test_realwaste\metal\Metal_566.jpg,metal,trash,0.791459,False
data\external_test_realwaste\metal\Metal_567.jpg,metal,glass,0.648641,False
data\external_test_realwaste\metal\Metal_569.jpg,metal,trash,0.53444,True
data\external_test_realwaste\metal\Metal_570.jpg,metal,glass,0.637387,False
data\external_test_realwaste\metal\Metal_571.jpg,metal,trash,0.974739,False
data\external_test_realwaste\metal\Metal_572.jpg,metal,trash,0.786316,False
data\external_test_realwaste\metal\Metal_573.jpg,metal,trash,0.738113,False
data\external_test_realwaste\metal\Metal_574.jpg,metal,glass,0.386276,True
data\external_test_realwaste\metal\Metal_575.jpg,metal,trash,0.968461,False
data\external_test_realwaste\metal\Metal_576.jpg,metal,cardboard,0.897849,False
data\external_test_realwaste\metal\Metal_577.jpg,metal,cardboard,0.91312,False
data\external_test_realwaste\metal\Metal_578.jpg,metal,glass,0.419345,True
data\external_test_realwaste\metal\Metal_580.jpg,metal,plastic,0.951411,False
data\external_test_realwaste\metal\Metal_581.jpg,metal,plastic,0.662901,False
data\external_test_realwaste\metal\Metal_583.jpg,metal,plastic,0.640149,False
data\external_test_realwaste\metal\Metal_584.jpg,metal,plastic,0.800536,False
data\external_test_realwaste\metal\Metal_585.jpg,metal,trash,0.848249,False
data\external_test_realwaste\metal\Metal_586.jpg,metal,trash,0.971231,False
data\external_test_realwaste\metal\Metal_587.jpg,metal,trash,0.861738,False
data\external_test_realwaste\metal\Metal_588.jpg,metal,trash,0.796974,False
data\external_test_realwaste\metal\Metal_589.jpg,metal,trash,0.985734,False
data\external_test_realwaste\metal\Metal_591.jpg,metal,trash,0.875565,False
data\external_test_realwaste\metal\Metal_592.jpg,metal,trash,0.802647,False
data\external_test_realwaste\metal\Metal_593.jpg,metal,trash,0.929048,False
data\external_test_realwaste\metal\Metal_594.jpg,metal,trash,0.948887,False
data\external_test_realwaste\metal\Metal_595.jpg,metal,trash,0.82029,False
data\external_test_realwaste\metal\Metal_597.jpg,metal,trash,0.73225,False
data\external_test_realwaste\metal\Metal_599.jpg,metal,plastic,0.62446,False
data\external_test_realwaste\metal\Metal_60.jpg,metal,trash,0.656253,False
data\external_test_realwaste\metal\Metal_600.jpg,metal,trash,0.760035,False
data\external_test_realwaste\metal\Metal_602.jpg,metal,trash,0.952578,False
data\external_test_realwaste\metal\Metal_604.jpg,metal,plastic,0.521667,True
data\external_test_realwaste\metal\Metal_605.jpg,metal,plastic,0.968414,False
data\external_test_realwaste\metal\Metal_608.jpg,metal,trash,0.585376,True
data\external_test_realwaste\metal\Metal_613.jpg,metal,trash,0.993407,False
data\external_test_realwaste\metal\Metal_614.jpg,metal,trash,0.537287,True
data\external_test_realwaste\metal\Metal_615.jpg,metal,trash,0.718025,False
data\external_test_realwaste\metal\Metal_616.jpg,metal,trash,0.966911,False
data\external_test_realwaste\metal\Metal_619.jpg,metal,cardboard,0.998574,False
data\external_test_realwaste\metal\Metal_62.jpg,metal,plastic,0.999271,False
data\external_test_realwaste\metal\Metal_620.jpg,metal,trash,0.909791,False
data\external_test_realwaste\metal\Metal_621.jpg,metal,trash,0.978735,False
data\external_test_realwaste\metal\Metal_622.jpg,metal,trash,0.999072,False
data\external_test_realwaste\metal\Metal_624.jpg,metal,trash,0.996089,False
data\external_test_realwaste\metal\Metal_625.jpg,metal,trash,0.990521,False
data\external_test_realwaste\metal\Metal_626.jpg,metal,trash,0.986581,False
data\external_test_realwaste\metal\Metal_628.jpg,metal,trash,0.911959,False
data\external_test_realwaste\metal\Metal_629.jpg,metal,trash,0.778458,False
data\external_test_realwaste\metal\Metal_630.jpg,metal,trash,0.548468,True
data\external_test_realwaste\metal\Metal_631.jpg,metal,trash,0.9085,False
data\external_test_realwaste\metal\Metal_632.jpg,metal,trash,0.915435,False
