"Nouveau","Ancien","SHA256"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_355.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal39.jpg","A4A363DB41AAF2FB6D23B30EB4ACA248C076E8A6014CBBF4ABE887093B4917F1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_356.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal298.jpg","9D5BA9B26916A1ED4F9AF47AD26DE14B48606F38749BD803F3F30F011FCEBA24"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_357.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal263.jpg","871B620DCAE2C9BB012162C756A53E00D7C288A9B5014C67F7F7BF0F8DA82BD2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_360.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal164.jpg","F3138CC3EEB04153DADAC29FEF6A259F66FE7883CCA8D33071DFEAEF32A36EFF"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_364.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal233.jpg","030338F9DD3986A571552865E0FDA1D91E13293FB370B1C0B110FC4043D03484"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_365.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal346.jpg","67B3DFF10752489B2CB8DCC3F8D3C183F17DAD8F79ADE1AEF25FD5EB2D1DF62B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_368.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal180.jpg","BE03C4E938A384498612241ADE801334B667BDFEA4E815FB13082117B4D0BA8A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_369.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal231.jpg","59F6DDE9204D9FD4C5916E95085650160F3371883DA5B3F621EBFBE936860288"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_37.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal215.jpg","9E86DFEB376749DD7FD5A66E86E5B86C5128CCE01DB8D68372FB43EC0F57F3AF"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_373.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal273.jpg","7642C2315D9009BE45A58F9FBBD78A2E786F9B00D74F09213BBEE05BDC2E5FD4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_374.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal264.jpg","A7F6E7EE0B6DFDA49116DA17608AE5D3F05A936111EEF0266B6E51C702EC8132"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_375.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal108.jpg","7B606F6DA90D4D55BB60D32B98BC49A9D4E633327B90BCAE6F157965CF751405"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_376.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal10.jpg","2D292A6BED9CA1414AC38F46008CDB9869804ED4E1681D75CD191A5116B70337"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_377.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal265.jpg","848B01FB761ED29FD1BAD130B3B526FEA747C5338C953900FA117EEC154DE1F0"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_379.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal406.jpg","F17D023B7A7BDCC6AC2C7EA673FA97EE75E5E07906DED6C69E56250ACC0CC633"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_380.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal77.jpg","F2DE4BD92628F714CFA496BB5269B5AC2EC25ED1A45682B1F338C591B84A4E2F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_381.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal94.jpg","02EC8CB34C4E1121098FB1F5B050D94E72BF149165E2679134188001B5B4BC06"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_383.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal221.jpg","76BDACD674ABFE0819C0A1D1A173BFC99E1642AAB0338EE612E021EB06D2FEA3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_385.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal183.jpg","9813406C220078597003594411307C003455D981EDB81AA299D5B993B268685E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_388.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal37.jpg","FF96D022756043A5D1242F7B69F67E49EDE5A5711AD5B2526F5015662A0FB007"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_39.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal175.jpg","D3982A15A88776BCDDC2A257B2D319D69C3BD23A1BBD7B5C121818DA85F4A7A5"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_391.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal168.jpg","761E31A55036BE18318CE7634BA174E17910E707CA5798DEBFD518A4FC1EE57B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_392.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal333.jpg","BEEFDCCB03A7A0132BD21D50004B775A402A3CAD27972D169DFB4C7322B5F38E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_394.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal156.jpg","C09910726706083DEDFA7D1E13E7DFE2D05CE66C2F422648E52ED2890928CECD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_398.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal266.jpg","423DF73E6A1BD921E9E7A1FFEE26F7AB06F57BAC182B063DF421B5B728178F3B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_399.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal197.jpg","0A0206AE58033EBA8CD830128181304756920C01EC3C7E599CAD6EC9D71EF70B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_401.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal170.jpg","7CA0341822AE42C3CBE89D17A4336C3BFA2F50BCE8FA6CB559DD0B767098D4DB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_404.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal135.jpg","0C3984B1AE67A32430A3628A0E11BF2C6E95687649BADAEDAF6B0F64B8882A34"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_413.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal274.jpg","436A9A4A5D914BC949558E40833BB456353635F1C2A766F5E58ADFF761E9972C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_414.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal216.jpg","9A00F9043F6BAD61A2FA920D71E28A974844E1B93D6BA3671A25D1DFCC33D0D5"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_415.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal191.jpg","6A7C9E196B6AE628529B03B287EEF535D307FD50EECB043765FC145197450829"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_416.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal34.jpg","05293A24EBFA31CAA438BA522996F715DE17BA84A8618E0A3DB7D17CBCC14EAA"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_418.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal329.jpg","DD6C15C4D85FC6EB3BFCDD04D6469C8BC8FB89C891B0DD6F413F4597A0C24572"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_419.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal109.jpg","56B95B40642191F8CFA9E0150C4F10600E5363A5DA4B113858127584D441E808"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_420.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal15.jpg","55E83D54AC204AB3E22135E00968E44A091CA382DC5A0BF9B39EFE9B80B25CA2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_421.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal112.jpg","00CB113EFAB64E877FE763E04113E4D6CD0F7448FAD899BAC05164614EDF779A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_429.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal245.jpg","3CDC3EB989939AEE0D5BE291DBAC6DB8FDE8561FB1BC1A053C81E18F77B225DD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_431.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal336.jpg","D85410F8E776047A7BF5C3C436182AF44DDA80D76D0A4952DE4DA0112F8830FC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_434.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal230.jpg","58200416AB0635A386C6C5917C8F9E170DEC6E9266D04C984A0E7E1F2DD69DEA"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_44.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal149.jpg","EA2588FC9BD2D5C9E9ACF459E9B01C4649AE9E705D499A3C6C4A12DF8A3D7857"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_442.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal133.jpg","E90C83C63FF95A469F03207EFBCD9339785013A63B570FB74D4AFE5E400E82B3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_445.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal388.jpg","BD387F71C0EE1DB3782E9365786A6DDF3CCDC9408079F8A253B1E085E1B58D0D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_446.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal312.jpg","BF9F6DB9925895BAA4E153BB06EB50716ECD7BBF1776F7064B5D9D2280B644AE"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_447.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal44.jpg","194ED5721D2846E9C2314FC154FA4EEF33F1CA269D5E4DE497D4C4C99EB61DF4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_449.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal209.jpg","45AC1160C83F9B3E15D55A4E440F2259A63B1BFBB6E85E0F94A9D8FF163A015B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_45.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal176.jpg","D5601D2ECA8D41260C636E4C2059104B662A397DF77B1E7B222514DBC653439D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_450.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal409.jpg","DD23209ED736F649D253E52972CE5A6F4531E375DC8CBF56F40CB9308A2D2573"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_451.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal97.jpg","0D0B1CE11BFC48BC657944A59AC091295F76850647837293666D1413525BB999"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_460.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal219.jpg","F49811A508458D2C9C3B71C8C0E042F05C4E297818177D01322B01723D608701"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_462.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal110.jpg","42724B3D2DD58E39269E0222B8FA4474E4B56E5A678E9C57757AC0F943021D88"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_463.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal338.jpg","719E22EF1D8018D34611197583C1F2D4BE1BCC2C42E04C0C251867037ADF9DF5"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_466.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal296.jpg","34BC4EE4CE56E91E3E0561067D5A05AD377B3DCD26175C6F732AE583D89683C3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_467.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal211.jpg","249E102551F9B38E40BC026485A7BE3A7623F3ABBFCD0108EE8CEA531D0532F4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_47.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal104.jpg","E0B767D1CCF5E062BAE2009C95459A1B0E945131F28FD9A6D0CB3695D83DBABB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_470.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal120.jpg","6502FBFE5B86821FCD7E961779CF1ABE317B78FD06686CB053A62CC777C2B71E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_472.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal38.jpg","CF67E6C88793B244BFC3CDF8D6389C475C8641CC4B33BB720D87C8A49FFEFA20"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_475.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal27.jpg","9C2415A47E9B1C1744AB393A6D065820384EA47A23C0A625FA52D8E98CE6A13F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_476.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal238.jpg","E892A55332853EACA57CAC4131E2D21945BB755464A05C74AAF8C4858F57D3EC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_477.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal256.jpg","C68B86C3EBD0F041245B0D53782F6B9A9067169264FB7C586B743A7C2472FF84"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_479.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal157.jpg","C83928D26F05A7F35D043FE35F28D3E45F8B953294A591D44D97858583346EBA"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_482.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal293.jpg","9F8888050B7043D757BC860110EDB1D1E20E0805EC25A0C3541CAA02FD9A04C9"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_489.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal269.jpg","E56DF9BE46FBBB5FADD739B24A058ACC4F419FF7A567F2C164A89390BE832F04"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_493.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal220.jpg","A54FAFD95EA51E34A588DB8BC3C5DF94D24070B023D9A108E733A4F4B1FA3401"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_496.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal69.jpg","AF49FD0677DB625844199F24FF7CA542E5A2FBBB174839D57AE3AC034FCB28B7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_498.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal321.jpg","D2DD71182401D8BF5435688D69F63B8F39180D5D8F30C1953BBD663F7A0AB011"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_500.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal90.jpg","D0479555D7DCD71FDDA3E7261513819C01C56987B680C74152DE143D62CFB400"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_502.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal88.jpg","84F300C14209AF81E9F613FC977561C55AB90C661F689FB1E782E752B080685F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_505.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal61.jpg","8A7AC3F8A04AD5B16580DFBEB8B02DC38CA17D02FA280B796840B7AD22CB6E52"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_509.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal9.jpg","C80CE69FE45C0B22FCEC94BB8A9E235F7B1EEB06E9F74C44A5016C6798D9A8C0"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_510.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal5.jpg","0D7A4D93A05909296F09B8E7717252BF51DD2630AC120418155F590BEB005E93"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_511.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal218.jpg","507F6377728AF8978CB6C8C4460DF84865B916032E5230F70B31F6B0CF817BE2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_512.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal389.jpg","33ED5BEDBE97A9B8244AFC1603B335CB88B397475EB0A064F542FD7D0A0193EC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_515.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal84.jpg","D8B064FF312DAF7F8B73C4B32A880226FA78DDB27A7F07D9AA3DD4B7E7FC03CB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_516.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal46.jpg","0FD71C2E973DE5FAF29906659E41C111A8CB023F6DADE971AF1A2FC972BA0004"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_518.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal214.jpg","FB1687C2E97F0FAD07495F5ECD3D08B516F09661A00261DFC5E9080D241DD974"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_519.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal285.jpg","F6FF265CBCC6CA87645A982332BBE1C1301A82425A9B360CC69614D282B6AD77"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_52.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal196.jpg","E34B0D55AE3E8BC6F46D38946A51E7B31BCA188E9FCD94BF5927B542EED2CE70"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_522.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal62.jpg","BA1E9103370776DB0F48019AAA67ECF449D359E76B7F7CCE8CC4FAE189F8528B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_525.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal153.jpg","EF6DE590669192C32C1F524528C79909DDB4B0949650855EB6B402C952E9D45F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_526.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal370.jpg","9384852D8B01D1059B7D39A3F10F448467D60BB03AEA8967839264F049EAB30A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_528.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\metal\metal92.jpg","34BB6D791F9DF9CAAA1970204BDB6FD5F27A7739A94BC695D37E21ADF26048C0"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_529.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal281.jpg","C820EC4D35EC9F7F74BA3A42D0D5089DC2B9371EEC31D5A81D366D7D1D2F7710"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_53.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal300.jpg","10A3FC85213FD07E55170AD101EC266CAB908C3FCEE492114A29ABB944943270"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_531.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal141.jpg","86A37AA48D59B282EACBC926500172C55C7836B4AD45517423C23CC99F7058C4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_535.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal347.jpg","169D8A86CDF976AA6F1C15D4A6B059DD60DA707735164A2192A8FB31FEC206D1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_538.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal184.jpg","C7738D478BAEA960E2D5E496ECEECEB4B666CE13AE17376D7F1A4B55B298224E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_54.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal28.jpg","A1842AA872D2DD179E670CDB8CA587B1B4C3F821B413046EA59DDE5A369A49E4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_541.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal353.jpg","EB0B654865AF8E1255154B729DDF5B753D662425169EF4B8ACC1FEF825453C1D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_542.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal22.jpg","6B353B75AEA6D88340649A52D1A40FEB3D6022474D48AD7D38EB8C694B452B48"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_543.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal280.jpg","2667CE6CB65C06BB6826444FFB2C2389042494B54C4A3CF0AEE2A098D5A4220E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_544.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal49.jpg","0CBB9F87D347D1BE4ECEBB5988A8A450BD844CAFAFD79958F07FC933B28952E6"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_548.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal369.jpg","A6444061A818DADE7B0182DBEAFAD3C4856B0D1F88FF45C17B909B7CB910E327"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_549.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal82.jpg","5F85C330652F7A6693BE62F9A04AAA1A14488A78696495E42B2B376EF559DE67"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_552.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal276.jpg","590EEA2BD198BF907B896A848E22CBEA309AD0EB6A997BCBBADEF218D376E929"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_554.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal213.jpg","9FB323F699CBBB04F70D1221C95296031FB5B077BCF5CA16334AFD6B7D87447F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_555.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal60.jpg","708E589EC4C83DB19B13F1F1D1F0363465EF76427C8A7BFE247056D32EFFE56E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_562.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal45.jpg","3FF96FCC9BBA133EA54D8B1169379A15386C4A0613E92FC7BC9DC259E6B89D89"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_565.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal165.jpg","EFF1D07A51E334759B266F2651E87C59A615FEEFDF703A5FB7BF5934073ED192"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_569.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\metal\metal189.jpg","9BF8FE2AB0D75150945B673367536E5908FF7DD4C06344CCA36B6F6AD5DE62E4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\metal\metal_571.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\metal\metal105.jpg","84CE722EDA5B8D808390EAE7DD1806ECAC46B741E723D5BE605A795AEB29874A"
